;Player_Name;Transcription_Text
28;MATT;It's pretty cool, too, because if you want to balance or find out and make sure the dice are perfectly balanced, you put it in the water but then you can't use the dice anymore because it just makes it soap.
29;LAURA;Yeah. But you smell fresh and clean.
30;MATT;This is true. So fresh and so clean. All righty. Taliesin, Wednesday Club coming up.
31;TALIESIN;Yeah. We're talking about the Eisners this week. The Eisners got announced all in-- a couple friends of the show.
32;MARISHA;Yeah, Jodie.
33;TALIESIN;Jodie got announced. I think Max got announced for one. I haven't gone through the whole list, but we're going to start talking about the Eisners and it's probably-- we're going to break it up but I think we're probably going to have three talks about the Eisners. There's a lot to talk about. It'll be great.
34;MARISHA;Yeah, like what are the Eisners?
35;TALIESIN;What are the Eisners? Who was Eisner? And--
36;MARISHA;And why Eisner?
37;TALIESIN;What are these books? What does it mean? We don't know. We'll find out.
38;MARISHA;And why do we care?
39;TALIESIN;I don't know. But we do.
40;MATT;'Cause they're awesome. So that's Wednesday Club on Wednesday at noon to 2PM.
41;TALIESIN;Wednesday, noon to 2PM Pacific Standard Time.
42;MATT;Perfecto. New episode of Signal Boost went up this week.|Marisha, you want to talk about that?
43;MARISHA;It was Hannah Mahoney. It was good. You should watch it.
44;MATT;(singsong) Hannah Mahoney.
45;MARISHA;She's got a cool name.
46;MATT;That's one of the coolest names.
47;MARISHA;Yeah, Hannah Mahoney? That's a dope name.|But yeah. Go check it out.
48;MATT;Pretty sure a Street Fighter character says that when they make an attack.
49;MARISHA;Yeah, most definitely.
50;MATT;Like, I want that name so bad. It's amazing.
51;MARISHA;And we're filming again soon.
52;MATT;There you go.
53;MARISHA;We're filming soon. Maybe someday Sam will come on. Maybe someday Bailey will come on.|Maybe someday Ashley will come on. It's a mystery.
54;TRAVIS;She didn't say my fucking name.|(laughter)
55;MARISHA;I just assumed you're not interested, 'cause you've never been.
56;TRAVIS;This is a sportsball.
57;MATT;Actually, can you please do that? It's ten seconds long, and that's the entire episode.
58;MARISHA;I still wanna make Sportsball, but you won't let me. I wanna make it with you. See? He says no.
59;LAURA;Don't say you wanna make it with my husband.|(laughter)
60;SAM;Why don't we all make Sportsball without Travis, and just be terrible at talking about sports, and he'll be like, I can't, I can't watch this, I gotta go do it.
61;TALIESIN;Which ones are the Gryffindors? I know one of these two teams is the Gryffindors.
62;TRAVIS;I would watch every episode of that. I would correct nothing.
63;TALIESIN;Oh wait, wait, that's the line de scrimmage, right? That's where they--
64;TRAVIS;The lined of scrimmage.
65;TALIESIN;The line of scrimmage, yeah. The line.
66;MARISHA;How about this? Will you come on Signal Boost, and we can do a pseudo-pilot test of Sportsball with Signal Boost? Would you do that?
67;TRAVIS;Nope, fuck that.
68;MARISHA;See? And he wonders why I didn't ask.
69;MATT;All righty. So, next up.|(laughter)|Once again, MomoCon's coming up very, very close, May 25th to the 28th. Taliesin, Marisha, myself, and Brian Foster will be there to talk about nerdy stuff. MomoCon? Two Street Fighter attacks in one intro. This is already a good Thursday, I'm excited.
70;LIAM;How-do-you-want-to-DOUKEN!
71;MATT;And I would-- please, I would beg you, nobody put that laser in my eye. Please. I've already got lasers in them once. Children.|Children! Thanks, whoever sent those. It's great.|I love it.|(laughter)|Why must you arm them? It's herding cats enough as it is. All right, and then Talks Machina is live on Tuesdays at 7PM, of course, we're gonna be next Tuesday with Brian Foster, talking about this episode, so come check it out on Twitch and Alpha.|And do we have anything else anyone wants to--
72;SAM;I have an announcement. We have a fan out there who just got out of surgery. His name is Kurt Shappacher, but in D&D is known as Bork, The Most Eloquent Half-Orc, and I want to wish him a speedy recovery.
73;MATT;Speedy recovery!
74;SAM;And I'll kiss his surgical scar if I ever meet him.
75;MARISHA;Wow.
76;SAM;Depending on where it is on his body. I mean.
77;MATT;Aw, that won't stop you, Sam. This is true.|Awesome. And then we have this fantastic scenario.
78;LIAM;You were not able to attend Critmas.
79;SAM;I was not.
80;LIAM;But you were sent something very specific by a huge list of Critters.
81;LAURA;Which just fell on the ground.
82;LIAM;I will get that in a second. We haven't looked at it.
83;SAM;Am I to unveil it right now?
84;LIAM;Right now. There could be something so foul on it, we don't know.
85;SAM;Can you help me unveil it, people at table one? It is a quilt. Oh my god. It's so big. It's so mighty. It's so many pictures of me! This is everything that I've ever wanted to sleep on.
86;LAURA;Why is it velcro?
87;SAM;Why are you ripping this thing?
88;TALIESIN;There's velcro!
89;SAM;Don't tear it! (laughter)
90;MATT;Yeah, it's a velcro duvet cover.
91;SAM;It's all posts and artwork of my character-- my former character, Scanlan Shorthalt! (laughter)|Wow, it's so great.
92;MATT;That's amazing.
93;SAM;Wow.
94;LAURA;I need you to stand up with it so we can see what it looks like.
95;MATT;I love the giant mustache, there's a giant mustache on there.
96;TALIESIN;I think it divides into four, actually.
97;MATT;Does it really?
98;MARISHA;Wait, is it a cube? It is not a cube. Is it?
99;SAM;We'll find out at the break, we'll find out at the break.|We're not gonna waste too much time, here.
100;TALIESIN;Yup, that's a thing, okay.
101;MATT;There you go, yeah, there is a mustache, that's awesome.
102;SAM;It's so great. Picture of me, picture of me, another picture of me. I love it.|(laughter)
103;LAURA;There was one more thing.
104;LIAM;This is a quick one.
105;SAM;There's another thing?
106;LAURA;Yeah. You got a bunch of things, but these are the ones we're passing to you on the show.
107;LIAM;It's an itty-bitty Doty.
108;SAM;Oh, it is a little itty-bitty Doty! And he's got a tiny little book! Oh, he's so cute. The little book actually has little pages. It's so cute.
109;LIAM;I sold Travis's gifts.
110;LAURA;Made a lot of money off of them.
111;LIAM;Five dollars.
112;SAM;It was a real Heisman trophy.|(laughter)
113;TRAVIS;Damn, that would be awesome. If you have a real Heisman trophy, please, send it to our PO box. I will take that.
114;MATT;Unearned accolades.
115;SAM;If you get a Heisman trophy, will you do Sportsball: The Show?
116;LAURA;Yes, yes, you have to say yes to that.
117;LIAM;Teach me how to sports.
118;TRAVIS;For one episode. If I get a legitimate Heisman trophy.
119;SAM;What about a Superbowl ring?
120;TRAVIS;Yes, I'll do a whole thing of Sportsball.|If you give me a Superbowl ring that's worth 45 grand? Yeah.|(laughter)
121;SAM;You heard him, Critters! Go on out and-- for a shitty show?
122;TRAVIS;Diamond-encrusted, super well-paid, yeah, I'll do that. We'll have lasers and smoke and all sorts of shit.
123;MARISHA;Nope, can't get that from LDN.|Cannot promise that from Legendary. Nope. Not for a Twitch show. If you make it an Alpha show, then I can get you money.|(laughter)
124;TALIESIN;The Alpha team is laughing right now.
125;MARISHA;They know it's true. Just like we all know our logo looks like a weed shop sign. We all know it's true. I should probably stop saying this stuff. It might be a breach of contract. Let's keep going.|(laughter)
126;SAM;We'll edit this out later.
127;MATT;We'll fix it in post.
128;LIAM;Just like rehearsal.
129;MATT;All right, so, let's get ready to dive in. I know today's been a harrowing day for a lot of people. It's gonna be okay. And don't forget what this feels like. That's all I have to say.
130;LAURA;And we love you.
131;MATT;We love you so much. It's gonna be all right. Don't forget. On that note, everyone, let's go ahead and bring ourselves in to dive into tonight's episode of Critical Role.
132;LIAM;Whee! [dramatic music]
133;TRAVIS;-- Tetris.
134;MATT;Welcome back.|(laughter)|God damn it. Anyway. I expect everything else. Well done. Well done, Travis, well done.|It's like worrying walking through a door 'cause everyone's just waiting to punch you as you come through. Every week. It's kind of amazing.
135;LIAM;It's one of those videos where the guys are waiting with the big exercise balls to just wing them there.
136;MATT;Yeah, no shit, and you know what? I'm stronger for it. So thank you guys. You've been training me with weights on for two years now.
137;LIAM;You have passed through fire.
138;MATT;So, last we left off, Vox Machina, having completed their venture over the past few arcs, having freed Whitestone from the tyranny of the Briarwoods, having brought down the Chroma Conclave, and essentially brought freedom back to Tal'Dorei, you closed up some loose ends, Keyleth finished her Aramente, and you all went to your business for a year-long time jump. You returned, and each of you recounted the things you wished to accomplish in that year, culminating in a Winter's Crest beachside vacation in the Bay of Gifts at the Port of Shamel, which involved some escalating pranks.
139;LAURA;"Wait a minute, is it really the Bay of Gifts? With a """"T""""?"
140;MATT;"Yes, with a """"T""""."
141;LAURA;I seriously thought it's the Bay of Gifs.|This whole time.
142;TALIESIN;The Bay of Jifs.
143;LAURA;I'm sorry, okay, I understand now.
144;LIAM;Retcon.
145;MATT;And it is so named because it is such a centralized port for trade across the various continents in that area, so it's a place where it's affluent, and it's funny, it's kind of ironic, 'cause everything there is expensive, as you found out. But, nevertheless, you returned to your home in Whitestone, and reconvened, especially after building your bake shop in Whitestone, but she's not paying attention, so that's fine.
146;LAURA;I'm sorry, he was distracting me.
147;MATT;That's okay. Anyway, so.
148;TRAVIS;Fucking twins.
149;MATT;(laughs) I know, seriously. But upon situating yourselves after you've returned, and enjoying this peaceful period of recovery and expansion of Whitestone itself, there was an arrival on the outskirts of the city. There was a cart, horses pulling a group of four gnomes that all eventually revealed themselves to be family of Pike Trickfoot. After taking them in, whether or not you were excited or eager to, nevertheless, you treated them with hospitality, you gave them a place to stay, you gave them food for the evening, conversations were had, information was passed around, and a handful of you, upon listening in on some of the conversations and pushing for information with the eldest of them, Uncle Ogden, discovered some sort of true purpose as to why they came to Whitestone, dealing with, apparently, a long-running blood curse that lies in the Trickfoot family. And Ogden, having visions, had, along with the rest of the family that takes care of him, made their way towards Whitestone as the information gathered by JB Trickfoot, the esteemed keeper of knowledge about your journey over the past year or so, and the exploits of her cousin, Pike, has told you. So, that being the case, you've promised them a tour of the grounds, and, perhaps, seeking more information about what the next steps are in regarding this curse, if there are any. So, with that, you all finish your evening. Eating of your meals, drinking deep of your cups, and eventually finding yourselves resting 'til the night took you and sleep was had.|The morning comes, you wake up rested, and the day is yours. What do you wish to do?
150;LAURA;I think we had talked about going to see Pike's great-grandfather, Wilhand, to talk about the curse with him, right?
151;TRAVIS;Don't look at me, I have a tour to give.
152;LAURA;Right, Grog and Percival, you were going to help with that tour.
153;TALIESIN;Yes.
154;LAURA;To keep him out of trouble.
155;TRAVIS;What?
156;LAURA;Huh?
157;MARISHA;Maybe keep an eye on them, make sure they don't have sticky fingers.
158;TRAVIS;They don't wash their hands?
159;LAURA;Not very often. You saw how much candy they were eating yesterday.
160;TRAVIS;That's really disgusting.
161;LIAM;Do you want to do the talking and I'll keep an eye on hands?
162;TALIESIN;I think, between the three of us, it should be fine if the rest of you want to go and--
163;MARISHA;Talk to Wilhand?
164;TALIESIN;-- talk to Wilhand and see what information you can glean.
165;MARISHA;Percy?
166;TALIESIN;Yes.
167;MARISHA;I have a question.
168;TALIESIN;All right.
169;MARISHA;Ogden, in his ramblings, mentioned a shadowy figure with burning coal eyes. This doesn't sound like anything that you're familiar with, does it?
170;TALIESIN;Well, I mean, yes, but that is honestly like saying 'a man with brown hair of average height' when it comes to these sorts of creatures.|It could be anything. It's kind of the effect they go for.
171;MARISHA;How did Orthax take his form with you?
172;TALIESIN;No glowing eyes.
173;MARISHA;No glowing eyes.
174;TALIESIN;No. So, there's that.
175;LAURA;He had a bird-like thing in the face.
176;TALIESIN;A bit of smoke. Lots of smoke and bird-like.
177;LIAM;It's quite an aesthetic.
178;MARISHA;But you think it might still be of the same fiendish nature?
179;TALIESIN;Honestly, who knows? We don't know enough yet. It's too general.
180;LIAM;It could also potentially be bullshit.
181;TALIESIN;It could also potentially be bullshit.|We'll know more when they decide to open up, or if your travels for information bear fruit.
182;MARISHA;Should we bring Wilhand back here?
183;TALIESIN;I imagine that depends on him.
184;LAURA;If he wants to come.
185;SAM;We're taking Pike to Wilhand, I mean.
186;LAURA;Yes.
187;SAM;Pike, you want to go see Wilhand, right?
188;TALIESIN;(high-pitched) Oh, yes!
189;SAM;Oh! I'll take that as a yes.
190;MATT;Get here soon, Ashley! Please! Have you guys informed Pike of this information?
191;LAURA;Oh, yeah, yeah, we talked about it last time.
192;MATT;"At the end of the last-- yeah, so she's like, """"I mean, I think we should. Right?"""""
193;MARISHA;Well, how about you guys go on your tour--
194;LAURA;First. I mean, we'll head over there while you guys do--
195;SAM;Simultaneously, but we'll leave just a moment later.
196;MARISHA;Yeah, theoretically.
197;TALIESIN;So while this is both happening at the same time, there'll be some sort of narrative distance.
198;MARISHA;Yeah, just a little.
199;LIAM;What are you saying?
200;TALIESIN;I don't know, I just had this weird aneurysm just hit my brain, I'm not entirely sure what it was.
201;MARISHA;Just so when historians look back, and they want a detailed timeline of our lives.
202;LIAM;Life is not a book!
203;LAURA;Well, it depends on who you ask.
204;TALIESIN;Have you met my friend, Lord Fourth Wall?
205;LAURA;She wants to go see Wilhand, Pike definitely wants to go see Wilhand.
206;MARISHA;We'll see you in 24 hours.
207;LAURA;We'll head towards the old Sun Tree!
208;MATT;"As you guys head down, you pass by the dining hall for breakfast. And there you already see Astra and Johann are in the process of having their own breakfast. By that, I mean you see Astra, who's currently hand-stitching new clothing from a clump of high-quality silks that she seems to have pulled from a number of noble dresses that are left within their guest quarters of Whitestone. As you glance on the table, there's a number of them folded over, but sections have been cut out, there's a pair of scissors on the side, and she's currently stitching through. As you walk in, she glances up and goes, """"I've needed some new dresses for far too long.|Y'all have some fine cloth here!"""""
209;LAURA;Were those-- those didn't belong to your--
210;TALIESIN;Oh. There's more. A few more at least.|So. Yes.
211;MATT;"And you watch as she fans out this new blouse. It's not the finest craftsmanship, but functional enough. She goes (sighs), rubs it against her face. """"That's nice."""" And squeezes into it."
212;LAURA;I go and grab a servant and tell them to quickly remove all of the clothing from the wardrobes in the guest quarters so that they don't do it again.
213;TALIESIN;Anything that hasn't been cut yet, yes, please.
214;MATT;"""""Right away, Lady."""" Rushes off quickly. As this is happening, Johann's in the process of eating a breakfast that primarily consists of just fine cakes. He has clusters of dried baked good around the outside of his mouth and caught in his mustache, he's freshly washed his hair, freshly combed over and slicked with whatever equivalent of pomade he carries with himself. And as you walk by, you see this-- like he has the plate and there's just a crumb-circle around it that has emerged, and is in the process of his gluttonous eating, he stops and goes, """"Such delicacies are a rare treat! You have to make time to enjoy the little things in life, don't you? At least when the opportunity arises."""""
215;TALIESIN;Ah. A fairy circle. Make a wish. Ah.|Anyway. We were hoping to gather the clan and take you on a tour of the estate when you're prepared.
216;MATT;"Pulls up his shirt and dabs at his mouth. It barely touches any of the actual food that's around his mouth area. He stops and goes, """"Right, right, of course, of course. We'll just wait for old Ogden to find his way down. He's a bit of a stickler when it comes to his time. So be patient, sit down, let's have a meal! Why not get to know each other a little better, yes?"""""
217;TRAVIS;"We do gotta wait for Uncle OG. By the way, since I'm the tour guide, do you have any plume-y hats? You know? 'Cause if you take like a campus tour, they have a flag and they're like, """"Over here!"""" In case you get lost. Or like when tourists walk around and they're like, """"Don't get left-- mm."""" Do you have anything like that?"
218;TALIESIN;Let me check. I'll be right back.
219;TRAVIS;Good.
220;LAURA;I'll go with him.
221;SAM;What campus tours have you been on? (laughter)
222;LIAM;Is Trinket here?
223;LAURA;Yes.
224;LIAM;Trinket, breakfast, right around the little guy there. Go on. Free food.
225;MATT;"At which point, as you're having this conversation, the large bear starts lumbering up, armor clattering as it approaches the table with absolutely no care or interest in the gnomish guy at the table, who immediately goes, """"Oh! My-my-my-my!"""" And he backs out the center of his seat as the bear immediately (impact sounds) paws up and (slurps) starts licking up the crumbs and pieces of wayward pastry that have not found their way to the gnome's mouth, at which point he stands up off of his chair and rights himself. """"Hm. Well.|I'm stuffed. Let's go see how Ogden's doing. Astra!"""" """"I'll be-- let me just finish this."""" """"All right, we'll pick you up in a second. I'll go check in on Ogden."""" And he gets up and walks past, up the stairs. You are searching for what?"
226;TALIESIN;Oh, well, I've gone into my sister's bedroom and have begun to raid the spring clothing to find the most ostentatious hat I can find and start shoving as many things into it as I possibly can.
227;MATT;Make an investigation check, please.
228;LAURA;I was going with you. I had said I went with you. Mostly to get away from the gnomes.
229;MATT;So you're both searching?
230;TALIESIN;Yes.
231;MATT;So make an investigation check with advantage.
232;TALIESIN;15.
233;MATT;Okay. Takes you a little bit, and you're being careful not to be too loud, 'cause the last thing you want is Cassandra to come in and watch you tearing through her outfits. But you do find what essentially amounts to a wide-brimmed captain's hat. It comes almost to a tri-corner point at the front and curves upward. It's mostly used for costuming purposes, it's reminiscent of masquerade balls, it's used for-- you actually recall, when she was younger, it was part of her masquerade ball wear. There was a mask with a long nose.
234;TALIESIN;Sure, and it'll be very ill-fitting now.
235;LAURA;Ooh, are there any ribbons around?
236;MATT;Yeah, you find ribbons easily enough.
237;LAURA;I wanna tie a big purple giant bow around the top of it.
238;TALIESIN;Get a feather in there, get the whole thing really. So it's very hard to lose him.
239;MATT;Make a dexterity check.
240;LAURA;To see if I can tie a bow? Okay. Oh, that's a saving throw. This is low, but that's a 12.
241;MATT;Okay.
242;LAURA;It's a bow.
243;MATT;Oh no. You successfully-- (laughs) You successfully create what is a bombastic bow of varying layers that plumes out three times. It resembles ribbon candy, almost, in the way that it billows out multiple ways, but it is pinned to the top, so it poofs as it cascades down the sides of the hat.
244;TALIESIN;Are we missing something? I don't know.|Is it finished?
245;LAURA;A big feather, like a white, plumey feather?
246;TALIESIN;I think we probably have a white, plumey feather. Oh, wait--
247;LAURA;Or any color, really.
248;TALIESIN;I'm gonna look to see if I can find some bells.
249;MATT;Okay. Not in Cassandra's room, but there is the royal stable not far away, which does have bells available in case they want to have parade accoutrements for the various horses and other afforded creatures.
250;LAURA;Are these like jingle bells or big cow bells?
251;MATT;No, they're like jingle bells.
252;TALIESIN;All right. I'm actually going to send you on that one, since you have the broom. We'll need two. I'll find a feather. All right. I'm going to just take a quill, basically, and stick it in there. I don't even care.
253;MARISHA;You're making a Derby hat. That's appropriate.
254;TALIESIN;I know, it's wonderful.
255;MATT;So yeah, over the next ten minutes or so, between your journey and your finding the proper feather plume, you guys manage to cobble together a delightfully ostentatious hat for Grog's presentory tour of Whitestone.
256;LAURA;I want the bells to hang from either side like around his ears. Right here.
257;MATT;Okay, okay, cool. There you go. He has a couple of dangly bells.
258;TALIESIN;I needed this.
259;TRAVIS;It'll be good, it'll be like Karate Kid with the toy when he starts spinning it.
260;MATT;Perfect.
261;TRAVIS;Oh, bells in my face.|(laughter)
262;MATT;This magnificent mess of a hat that you guys have created is on par, if not slightly beyond, the previous helmet that he had acquired while in Syngorn.
263;TALIESIN;Yeah, the horn helmet was pretty spectacular, but I feel like we may have topped it.
264;MATT;So. With that completed, what do you wish to do?
265;MARISHA;I turn to JB real quick.
266;MATT;Well, JB hasn't come down yet.
267;MARISHA;Oh.
268;MATT;Actually, while they're doing this, you guys are waiting, kind of having your own meals, and getting the day started. Eventually, you see Johann come down the spiral stairs that lead back to the main entryway to the castle, and behind, you see JB helping Uncle Ogden down, step by step, he still has his walking staff as he makes his way down. And they slowly make their way into the dining hall, sit down, and a simple meal of very, very soft oatmeal is presented for Uncle Ogden at their request before resting the night before, and JB gets her breakfast, and Johann is proud of the fact that he managed to acquire them, though it was not much of an ordeal on his end. Goes and joins Astra, and they seem to be eagerly awaiting the eventuality of this tour that they're all excited for. So you now can approach JB if you'd like.
269;MARISHA;My question has been answered by their arrival, so never mind.
270;SAM;"Was it """"What does JB stand for?"""""
271;TALIESIN;"""""What does JB eat?"""""
272;MARISHA;"It was """"How long does Ogden take to get ready in the morning?"""" But now I know."
273;LAURA;What does JB stand for?
274;TRAVIS;I have a question for Astra.
275;SAM;Junior Bacon Cheeseburger.|(laughter)
276;TRAVIS;Best name ever!
277;SAM;That is a great name.
278;TRAVIS;New favorite. Asterix, look, is there anything in Whitestone that you would fancy? Like, do you have any particular interests, whether they be art or education or geometry or buildings?
279;MATT;"""""To be honest, I just kinda want to see the history. I wanna see how long it's been here, I wanna see makes up the entirety of this crazy place. I haven't been inside a castle before, so this is a new experience for me."""""
280;TRAVIS;Right. Did you want to see just the castle, or did you want the grand deluxe Poobah tour, which is around Whitestone as well?
281;MATT;"""""Well, how could I say no to that, honey?"""""
282;TRAVIS;That's what I mean, yeah, that was a really good deal. Okay. Let me confer with my subordinate and we'll put together a tour package.
283;MATT;"""""I'm excited!"""""
284;TRAVIS;Okay.
285;LAURA;She's a little bitch.|(laughter)
286;TRAVIS;Hey, Percy?
287;TALIESIN;Yes?
288;TRAVIS;So Asterix says that she wants history of Whitestone and the castle, so like, I need a hotlist of things that we're gonna show her, but can we make it sound like I thought of it?
289;TALIESIN;Yes.
290;TRAVIS;Okay, good. Just keeping you on your toes, mate.
291;LIAM;He's not talking to himself. We all have earrings, he's talking to the others. If you were wondering.
292;MATT;"""""Right. I'm not one to judge. I mean, you've seen Ogden."""" And you glance over at Ogden, who's now in the process of trying to comb the oatmeal out of his beard while he's muttering below his breath. (incoherent muttering)"
293;LIAM;Are you coming with, buddy?
294;MATT;"""""What?"""""
295;LIAM;Do you want to go on the tour?
296;MATT;"""""Of course!"""""
297;LIAM;Huh. Can we borrow Trinket for that? Oh, Vex isn't here. I'm sure we could borrow Trinket for the day. You ever ridden a bear, old man?
298;MATT;(snoring)
299;TALIESIN;We actually have a carpet we were thinking of using for this.
300;LIAM;The bear's funnier, though.
301;MARISHA;Hey, Vax?
302;LIAM;Hello? Oh, I'm right here.
303;MARISHA;Yeah, I'm sitting next to you.
304;LIAM;Are we not actually in the castle right now? Go ahead.
305;MARISHA;There's no ceiling. I think he fell asleep with his eyes opened.
306;MATT;"Which he did. He's staring at you, beginning to snore loudly, and JB's like, """"Ogden. Ogden."""" She flicks him in the side of the head, and he goes (chomps) and takes the spoon that she's holding out with the oatmeal and just--"
307;TRAVIS;I like him.
308;LIAM;I thought I'd get you a bear ride, but I was wrong. I'm sorry.
309;MATT;"""""Get me a beer?"""""
310;LIAM;Yeah. Can we get three beers in here?
311;TRAVIS;Shit, we don't even need the servants for that. I just pop out the chalice, little morning beer. Sunrise.
312;LIAM;There you go. Three beers for you, Grandpa.
313;MARISHA;You know, I heard a recipe the other day for a beer-mosa. It's like a mimosa, but with beer and orange juice. Would you like a beer-mosa, Ogden?
314;MATT;"""""No."""""
315;MARISHA;Okay. Okay.
316;TRAVIS;Oh, shit. Oh god.
317;MATT;"And JB's like, """"Ogden."""" She helps him put it back down on the table.|""""Ah. It's been years since I've had a good drink."""""
318;TRAVIS;Years?
319;MATT;"""""Yes."""""
320;LIAM;Oh, shit. Well, we're all gonna die. Have another one.
321;MATT;"And you can see JB's looking kind of nervous. She's like, """"Actually, he probably shouldn't."""" And she takes him and pushes the drink toward Grog.|He's like, """"I'm a grown boy!"""""
322;TRAVIS;He is, he's very grown.
323;MATT;"She seems outnumbered and extremely uncomfortable in the circumstance, as you look over at Johann, who's like, (laughs) """"Oh, this is gonna be a fun tour, boy."""" As he watches as Uncle Ogden lifts the, what by his size is rather large, cup of... beer-- that's the one, it's been a long week. Finishes it in three massive gulps, sets it down."
324;LIAM;Man, I couldn't do that.
325;MARISHA;You know, I'm kind of sad I'm missing this tour with you guys, now.
326;TRAVIS;Yeah, you fucked up.
327;MARISHA;Yeah. It's gonna be fun.
328;LIAM;The Grand Poobah tour? Yes, you are.
329;TRAVIS;Gohan, what happens when Uncle Ogden has too much, you know, (drinking sound).
330;MATT;"""""I don't know. Honestly, he's been off the wagon for about 20 years, so I'm curious to see."""""
331;LIAM;Well, this calls for a celebration.
332;MARISHA;What did we do? We're the worst!
333;TRAVIS;Life begins anew in Whitestone!
334;SAM;You know, 20 years to a gnome is like five for a human.
335;MARISHA;We are consistently the worst.
336;SAM;I'm just saying, it could be okay.
337;LIAM;A very wise man once said that life needs things to live, so.
338;TALIESIN;And one of those things it needs is beer.
339;LAURA;He says, as we walk in the room.
340;MATT;Carrying a magnificent hat in your hand.
341;TRAVIS;Does Ogden seem to grow younger as he finishes the beer?
342;MATT;No, he seems to grow the same.
343;TRAVIS;Okay. Never know. Never know.
344;MATT;He seems relatively unfazed.
345;LAURA;Grog! We found your tour hat.
346;TRAVIS;Oh, you did?
347;LAURA;And it's wonderful.
348;TRAVIS;Oh, great. When do I get to see it?
349;LAURA;It was sitting on a special shelf, labeled 'tour hat shelf'.
350;TRAVIS;That's lucky.
351;LAURA;Yeah. It really was.
352;SAM;Is that it? What you have there, Percy, that hat?
353;TALIESIN;Yes, here we are.
354;LIAM;Oh, shit!
355;TALIESIN;Magnificent, isn't it?
356;TRAVIS;Wow! This is-- it jingles! It jangles! This is an official Whitestone tour hat?
357;LAURA;Yeah!
358;TALIESIN;So that we can definitely find you no matter what.
359;TRAVIS;Yeah! Now, is there a long history of distinguished tour leaders before me?
360;TALIESIN;You would think that, but honestly, I don't believe that we've ever had an official tour guide before you. You would be starting!
361;LIAM;First Vex, now you!
362;LAURA;Grand Poobah and First Tour Captain of Whitestone!
363;LIAM;All of This and That!
364;TALIESIN;"This technically falls under """"This and That,"""" doesn't it?"
365;MARISHA;Keyleth bows and I take Vax with me by hitting the back of his knees.
366;TALIESIN;It's customary to show respect by jingling the bells.
367;MATT;As you both bow, and you say this phrase, you watch as Johann and Astra, they bow low as well.
368;TRAVIS;Yes. Percy, you should tell them the short names for my titles. You know.
369;TALIESIN;I think it's just so much more exciting when you say it.
370;TRAVIS;What was it, like Silly Bean, and Sweet Chestnut?
371;TALIESIN;Why not?
372;TRAVIS;Yeah! (laughter)
373;TALIESIN;Grand Poobah of All of This and That
374;TRAVIS;Please rise, rise! It's going to be a lovely day.|We have a lot ahead of us, we do. Please.
375;LIAM;Jeez, that hat is busier than K'Varn's whole fucking--
376;LAURA;I know, right?
377;TRAVIS;Is it, like, well-balanced?
378;MATT;No! Not at all!
379;TRAVIS;I have to hold it?
380;MATT;No, here's the thing: it was designed for a much smaller head. So, even for you to get it on, it's like squeezing a tiny rubber thimble over your thumb. So it's like (creaking, boop!). It pops up on the very, very tip. So it holds itself, but it only really covers the very, very top of your head.
381;TRAVIS;I'd be worried about circulation up there, but it's not really a concern.
382;MATT;You feel like it might fall off, but eventually you find a little strap inside.
383;TRAVIS;Ooh!
384;LAURA;Hey!
385;TRAVIS;Fuck you! (laughter)
386;LIAM;Ding, ding-a-ling, doodle-ding!
387;TRAVIS;I was cool until the strap came in.
388;TALIESIN;Breaking point!
