;Player_Name;Transcription_Text
70;MARISHA;You're like the Rihanna S&M music video!
71;MARISHA;Or when her and Britney did it together, she was in white and she was in black?
72;LAURA;I was thinking like Oreo cookies.
73;LAURA;Or Yin and Yang.
74;MARISHA;Nope, I went straight to Rihanna and Britney Spears.
75;MARISHA;Okay, let's open things!
76;MATT;Hey everyone!
77;MATT;I'm taking my shoes off because I want to stink up the place.
78;LAURA;I don't have socks on, so I feel weird about taking these off.
79;MATT;I was going to say it's weird that you don't have socks on.
80;LAURA;I know!
81;LAURA;Maybe I should have worn socks or my Birkenstocks would have been better.
82;MATT;You're fine!
83;LAURA;You have some coffee!
84;LAURA;For me?
85;MARISHA;It's for everybody.
86;LAURA;Yeah, either of those two mugs are yours.
87;MATT;Thank you!
88;MARISHA;Matt, this one's apparently for your eyes only, and it's heavy.
89;MATT;My eyes only.
90;LAURA;Look at this cutie, can I open it?
91;LAURA;Or is this for all of us to-- Should I just start going?
92;LAURA;Number one, this envelope has the most adorable stickers on it.
93;LAURA;Including a llama, like Henry, that is a painting in me and Travis's house.
94;MARISHA;Henry, I love Henry.
95;LAURA;What?
96;LAURA;What are you laughing at?
97;MATT;Jamie Herald Savage sent some cool custom elements that I can't show you guys in case they show up in the campaign at some point down the road.
98;MATT;It has here stats for and some cool elements of creatures.
99;MATT;So thank you very much.
100;MATT;This is going to go into future use.
101;MARISHA;What happened?
102;MATT;What did you get, Taliesin?
103;TALIESIN;Terry Kobel, I hope I am pronouncing that right, got me a beautiful copy of English Pistols and Revolvers, leatherbound!
104;MATT;That is Taliesin porn.
105;MATT;That is a direct hit.
106;TALIESIN;I want to look at the foiled edges.
107;TALIESIN;I'm so pleased.
108;MARISHA;Can I take this off?
109;TALIESIN;Yeah.
110;TALIESIN;This is beautiful.
111;LAURA;I know, right!
112;MATT;Show us some pages.
113;MATT;Open it up, and show us some pages on the inside.
114;TALIESIN;Yeah.
115;TALIESIN;It's just gorgeous.
116;MARISHA;Wait.
117;MARISHA;Go back to the other page.
118;LAURA;There it is!
119;LAURA;How did you find that again upside-down?
120;TALIESIN;I don't know how.
121;TALIESIN;It's just magic.
122;MARISHA;Is that a flintlock design?
123;TALIESIN;That is a four scythes detonating lock.
124;TALIESIN;That is actually a beautiful piece of lock.
125;TALIESIN;I'm going to be reading this.
126;TALIESIN;I am very excited.
127;LAURA;This is cool!
128;TALIESIN;This is beautiful.
129;MARISHA;They're all dice bags, you guys.
130;LAURA;But they look like dragon scale dice bags.
131;LAURA;Says she made these right after Vax had died.
132;LAURA;This is right before-- spoilers-- the resurrection of Vax.
133;LAURA;She didn't know if he was going to be alive when she made these.
134;LAURA;We're supposed to guess whose is whose.
135;LAURA;I'm guessing that's yours since it's got the-- and that one is mine.
136;TALIESIN;It's got the bird skull and evil.
137;LAURA;And this one is Scanlan's.
138;LAURA;It's Matt's.
139;LAURA;I don't know.
140;LAURA;She double layered them.
141;LAURA;This is Travis because it's got bones and it's Groggy.
142;MARISHA;This is Pike, I'm going to say.
143;MARISHA;Yeah, definitely for Pike.
144;LAURA;This is Scanlan.
145;LAURA;This has got to be Scanlan with the--
146;MARISHA;Yes!
147;MARISHA;And this is Vax.
148;LAURA;And this is Keyleth!
149;LAURA;Yay!
150;MARISHA;With the antlers!
151;LAURA;This is adorable.
152;LAURA;This is from Karen.
153;LAURA;Thank you, Karen.
154;LAURA;And bidet!
155;MATT;Thank you for my fist warmer.
156;LAURA;There's something in here.
157;LAURA;(shouting) Oh my God!
158;MATT;What did you get?
159;LAURA;She crocheted me little Trinket ears!
160;MATT;That's adorable.
161;MATT;Oh my god.
162;LAURA;That's so freaking cute.
163;TALIESIN;That's Terry from Illinois.
164;LAURA;Where do I put this stuff?
165;LAURA;I've got so much, I don't know what to do with it.
166;LAURA;That's yours.
167;LAURA;That's Liam's.
168;MARISHA;This one I actually opened first.
169;MARISHA;This person whose name is Joshua Owen Lusack or Valkyrian Fate.
170;MARISHA;Josh sent me an awesome knife, that it was the first thing I opened when we pre--
171;ALL;Hey!
172;LAURA;Directing mode Liam!
173;LIAM;I am a professional.
174;MARISHA;You look like a professor in a JRPG.
175;TALIESIN;You never look this nice when we're working.
176;MATT;You are ultimate sempai, right now.
177;MARISHA;Here, do you want a crochet dice bag?
178;LAURA;Did you bring your own coffee?
179;LIAM;Coffee?
180;LIAM;Yes.
181;LAURA;I poured you some coffee, but that's okay.
182;LAURA;Me and you can share the other cup of coffee.
183;MATT;All you need right now to is fill in your glasses with some white color so we can't see your pupils.
184;LAURA;Oh my God.
185;MARISHA;Joshua also sent me a bunch of Sixlets.
186;TALIESIN;Oh my god!
187;TALIESIN;Those are very exciting.
188;TALIESIN;I have some plans for those.
189;LAURA;(gasps) These are Sixlets?
190;MATT;Whoa!
191;MATT;They made pearlescent Sixlets?
192;MARISHA;And here's a bag that I'm going to open right now.
193;LAURA;These look like BB pellets.
194;TALIESIN;Yeah, no, I feel like I want to be witnessed.
195;TALIESIN;That's really exciting.
196;LIAM;Who sent these, who sent these?
197;MATT;Kieran.
198;MATT;Kieran sent those.
199;LIAM;For the stealthiest and gloomiest boy ever.
200;LIAM;It's like they know me.
201;LIAM;Yeah.
202;LAURA;@kirkwallman on Twitter.
203;TALIESIN;I love my tag, too.
204;TALIESIN;I'm not even going to read it.
205;TALIESIN;It's so much wonderful shade.
206;TALIESIN;That's so much shade.
207;TALIESIN;I love it.
208;LAURA;What do we open next?
209;MARISHA;Um, any one.
210;MARISHA;Pick one, Liam.
211;LIAM;How's everybody's day?
212;LAURA;Pretty good, pretty good.
213;MARISHA;Here's someone who sent us all a bunch of sniper laser pointers that I dropped.
214;MATT;Oh, that's awesome!
215;MATT;Thank you for that.
216;LAURA;This is for Percy.
217;LIAM;What are they?
218;MARISHA;This one's for the twins.
219;MARISHA;They're laser scopes.
220;LIAM;I'll open it.
221;MATT;You guys lose the ones I got you, it doesn't matter, but if you lose the ones a Critter got you...
222;MATT;So hold on to that.
223;MARISHA;It's not our fault the Twitch stage is insanity.
224;MATT;I know, this is true.
225;MARISHA;I don't know where things end up once they land on that stage.
226;LAURA;We finally have a storage place to put our stuff in between shows, guys.
227;MARISHA;That's what they look like.
228;TALIESIN;Oh my god, what?
229;TALIESIN;This is a little intense.
230;TALIESIN;Oh!
231;TALIESIN;The batteries now make sense.
232;MARISHA;Oh, it's such a big box for batteries.
233;TALIESIN;There was a weird battery box that we were shown, and they were like, Do you know why you ordered batteries?
234;LIAM;Can we blind each other with these?
235;TALIESIN;Yes.
236;TALIESIN;More importantly, we can blind Matt.
237;LIAM;Leon Kennedy.
238;TALIESIN;I want to know which direction-- I'm so sorry that I'm about to do this.
239;TALIESIN;I don't know how to help it.
240;MARISHA;Anyone want some Sixlets?
241;LAURA;I just want one.
242;MARISHA;It's like the Macy's Day Parade.
243;LAURA;This feels like it could be really bad, just to throw Sixlets at the camera.
244;MARISHA;Oh, good catch, Courtney.
245;MATT;Anybody else want Sixlets off-camera?
246;MATT;Got it, nice!
247;MATT;Anybody else over there?
248;MATT;So close!
249;MATT;Sorry, we're having a Sixlets battle, apparently, off to the side, there.
250;LAURA;This looks so real.
251;LAURA;It's so warm over here, next to the fire.
252;TALIESIN;Oh wow.
253;TALIESIN;That's a lot of laser.
254;MATT;I would recommend you not ever shine those in my eyes, please.
255;TALIESIN;They also come with a triggering mechanism.
256;TALIESIN;This is really nice.
257;MARISHA;You've never had Sixlets?
258;MATT;They're amazing.
259;LIAM;Trigger to what?
260;TALIESIN;You'll love this, this is great.
261;TALIESIN;This is nothing but a good idea.
262;TALIESIN;This'll go so well.
263;MATT;Marisha, you're opening right now?
264;MARISHA;Sure.
265;LAURA;Is this another box?
266;LAURA;Is this what you just pulled out?
267;MARISHA;Yes.
268;MARISHA;Yes, it is.
269;LAURA;How do I do it?
270;TALIESIN;See the end of that coil?
271;TALIESIN;That's a squeezy trigger.
272;LAURA;What?
273;LAURA;Whoa!
274;MARISHA;This is from--
275;LAURA;I don't want to shine it towards you guys.
276;MARISHA;This is from TrappedFox, and it says, Dear Liam.
277;LIAM;Let's see.
278;LIAM;Open the box.
279;TALIESIN;I'm in no way going to abuse this.
280;TALIESIN;Not going to abuse this at all.
281;LIAM;Oh my gosh, that's perfect.
282;LIAM;Well, I'm going to read this.
283;LIAM;You know, I'm always gun-shy about reading things right away, because then there's a little hidden note that says, By the way, PS, don't read this on the air.
284;LIAM;Oh man, I launched out of work like a cannon and I still got here late.
285;TALIESIN;In the meantime, there wasn't a card yet, but I think it came out of this box.
286;TALIESIN;Someone sent me this steampunk tarot set, which I have admired from afar for quite a while, but I'm going to-- I'm very excited.
287;MARISHA;That's fucking awesome!
288;MATT;There is no color in nature that should be this vibrant.
289;MATT;Kind of hard to see on the fire, but if I-- that is a little, that's a nuclear blue.
290;MATT;And now it is inside of me.
291;TALIESIN;Okay.
292;TALIESIN;That got weird.
293;MATT;So.
294;MATT;(singing) There is a thing here.
295;MATT;Whoa, what is this?
296;MATT;What the heck?
297;LAURA;These are from Diana, a.k.a.
298;LAURA;@DruidKeyleth on Twitter.
299;LAURA;Thank you so much for what you do in the game, and for your various voice acting gigs.
300;LAURA;I appreciate all of it, and I really hope you enjoy.
301;LAURA;The fanmixes!
302;LAURA;She made us mixes!
303;MARISHA;They're mixtapes.
304;MATT;That is awesome!
305;MATT;Yay, I got a mixtape!
306;MARISHA;This is for Ashley, this one's mine.
307;LAURA;There's a copy for-- Mary gets one for Zahra, there'll be another batch for Kashaw.
308;LAURA;Oh man, that's so cool.
309;TALIESIN;I think you have maybe a series of NPC ones.
310;LIAM;This is going on my desk at home.
311;LIAM;This is a giant d20 that Chad has named the Kraken, and it's made from the wood of a pistachio tree.
312;LIAM;(laughter)
313;MATT;That's amazing!
314;LIAM;This is going to sit on my desk.
315;LIAM;Thank you, Chad.
316;LIAM;This is a very special gift.
317;LIAM;Thank you.
318;MATT;That's brilliant.
319;MATT;That's actually genuinely really brilliant.
320;LIAM;Thank you, I'm really touched.
321;LIAM;Thank you for that.
322;LIAM;Wow.
323;LIAM;This is not a die, this is a murder weapon.
324;MARISHA;Is it heavy?
325;LIAM;Yeah, here.
326;TALIESIN;Oh, wow.
327;LIAM;Anyone who rolls up in my office is gonna get bludgeoning damage.
328;LAURA;Wow, it's so beautiful.
329;LAURA;Do you want to roll it?
330;LIAM;On a soft service, carpet.
331;LIAM;But what if I get a one?
332;LIAM;That would be bad.
333;LIAM;Well, I'll just lie.
334;LIAM;Here, I'll hide it.
335;LIAM;Don't tell the truth.
336;LIAM;You've got the word lie right in your name.
337;LIAM;It's a 20!
338;LIAM;It was a three.
339;LIAM;It still means a lot to me, that's going to go right on my office desk.
340;LAURA;This is so pretty, though.
341;LAURA;These fanmixes are so awesome.
342;LAURA;Mine's called Winddancer.
343;LAURA;That's really pretty.
344;MARISHA;I have to open mine, hang on.
345;TALIESIN;You know, I don't even want to look.
346;LAURA;I'll listen to this on my drive over before the game, so I can get in my Vex mood.
347;LIAM;It's just two hours of Gregorian chant.
348;TALIESIN;One bullet is all I need.
349;LAURA;We need a box to put this stuff in.
350;LAURA;I don't know what to do with the trash.
351;MARISHA;Trash box?
352;MARISHA;I tend to just throw it into the ether.
353;LIAM;Did we get the name of the fan?
354;LAURA;My arm movement wasn't on screen of that, like, pathetic.
355;LIAM;Sis!
356;LIAM;Who made these?
357;LAURA;These were from Diana, a.k.a.
358;LAURA;@DruidKeyleth.
359;MARISHA;Mine's called Cloudburst.
360;LAURA;She made a Briarwood mix.
361;LAURA;That's so exciting.
362;MATT;(laughs)
363;LAURA;What is it?
364;LAURA;What did you get?
365;MATT;I'll show you as soon as I get it all out.
366;MARISHA;What do you have over there?
367;MATT;I'll show you once I get it all out, be patient!
368;LAURA;Did anybody send me some candy or some brownies or maybe a donut?
369;MARISHA;Wait, there was another candy box over there, hang on.
370;OFF-SCREEN;Go for one of the Australian boxes.
371;MARISHA;One of the Australian boxes, hang on.
372;MARISHA;See what's going on in there, because that's got Whoppers on top.
373;LAURA;Wow, somebody did send candy!
374;TALIESIN;Yeah, we got a peek at Whoppers.
375;TALIESIN;I was gonna say, we don't know what goes any further than that.
376;LAURA;There's Whoppers and Skittles.
377;MARISHA;Ooh, sweet and sour Skittles.
378;LAURA;Oh, these are all for you, Marisha.
379;LAURA;Oh my gosh.
380;LAURA;Wait, wait.
381;LAURA;You read that, and I'll pull this out, because I want to show it to you.
382;MARISHA;Okay, okay.
383;MARISHA;Oh man.
384;MARISHA;Okay.
385;MARISHA;Well-wishes and congrats, Keyleth, for completing her Aramente, though now she gets to begin the stress of becoming a leader of her tribe and working through Vax's death, but regardless, I wanted to make something and settled on a shawl, because girl, how are you cold-- Oh my god!
386;MARISHA;This is so cool!
387;MARISHA;This is rad.
388;MARISHA;What does the back look like?
389;MARISHA;I'm going to use the vanity monitor to see.
390;MARISHA;It's beautiful!
391;TALIESIN;Looks like a microphone hookup.
392;MARISHA;It looks like a lav.
393;MARISHA;I wanted to make something and settled on a shawl.
394;MARISHA;Because I do sometimes get cold.
395;TALIESIN;Are we opening the Whoppers?
396;LAURA;Well, we will, but we also have these.
397;MARISHA;She modeled it off of the intro video.
398;MARISHA;That's so rad.
399;LIAM;Miles of candy.
400;LIAM;Where did Taliesin go?
401;LIAM;There he is.
402;MARISHA;Thank you, Maple Scribbles!
403;MARISHA;This is amazing.
404;LAURA;This is for Brian and Denise and the wonderful people of Talks Machina.
405;LAURA;Thank you for bringing such an informative, fun, creative show each week.
406;LAURA;I hope that the TimTams lead to more amazing times.
407;LAURA;From Shantel.
408;LAURA;Thank you ever so much Shantel.
409;LAURA;If Brian were here, I'm sure he would say thank you as well.
410;DENISE;Thank you!
411;LAURA;Black Forest TimTams, Caramel TimTams.
412;MATT;Guys, Emerita Colleen, elf.
413;MATT;First off, great letter.
414;MATT;I'm going to go ahead and read this offscreen, as per your request.
415;MATT;However, she has made, by hand, some miniatures.
416;MATT;Tiny rat Grog.
417;LAURA;Wait, she made that?
418;LAURA;!
419;MATT;She made these with actual removable sword of Craven Edge, which looks amazing.
420;MATT;That's actually really cool and really well made, with his throwing hammer and chain of returning attached, which is fantastic.
421;MATT;There is a little Pike that has her holy symbol and her mace, which is adorable.
422;MATT;Little armor on and everything.
423;MATT;And then for you, Laura Bailey, there is your Vex, right?
424;MATT;You have to actually string your bow, but it's a bow with two arrows of dragon slaying attached.
425;LAURA;What?
426;LAURA;This is crazy.
427;LAURA;Look at this cuteness.
428;MATT;Isn't it adorable?
429;MATT;So we will put these on the Talks Machina set until the corresponding individuals come to retrieve them.
430;LAURA;This is so cute.
431;LAURA;I feel like Vanna White.
432;MATT;Thank you so much, Emerita.
433;MATT;These are really amazing!
434;MATT;I'm going to put them on set right now.
435;LAURA;I've got to string my bow, yo.
436;LIAM;What's up, Dani Carr?
437;MARISHA;You startled her with her name.
438;MARISHA;It's weird.
439;MARISHA;Oh God.
440;MARISHA;Someone is saying my name.
441;MARISHA;Okay, these are fun.
442;MARISHA;This is from Brandy Ires aka @elvyralani on Twitter.
443;MARISHA;She says she has been watching us since the beginning, that she plays a druid because of me.
444;LIAM;Worst class.
445;MARISHA;Suck it, rogue.
446;LIAM;Love you.
447;MARISHA;Love you.
448;MARISHA;I've been wanting to make you something for quite some time, months and months actually.
449;MARISHA;While I have never been able to draw, I am a crafter.
450;MARISHA;You'll see that I made each of you a cross stitch featuring your characters.
451;LAURA;Is this what we saw on Twitter?
452;MARISHA;I think so.
453;MARISHA;You might see some fun color play across a few of them.
454;MARISHA;These are her own patterns.
455;MARISHA;Matt, I am working on a special one for you that will come at a later time.
456;LIAM;So special.
457;MATT;It's made of gravy.
458;MATT;I don't know what that means.
459;MATT;It's been a long couple of weeks.
460;MATT;I'm going crazy.
461;MARISHA;Thank you so much, Brandy!
462;MARISHA;Okay, ready?
463;MARISHA;Here's Scanlan Shorthalt.
464;MATT;Trinket on a bonsai.
465;LAURA;I unstrung it.
466;LAURA;Are you sure that's a Trinket?
467;MATT;It says Trinket on bonsai.
468;MATT;There's a bunch of pictures here of the minis they've made.
469;LAURA;This is amazing.
470;LAURA;Thank you.
471;MARISHA;It's a bird, you know.
472;MARISHA;That makes sense.
473;LIAM;Alt universe.
474;LIAM;I got it.
475;LIAM;Aw!
476;MARISHA;I know.
477;MARISHA;Wait, let me hold them straight.
478;LIAM;I wish I could show these to my Grandma O'Brien.
479;MARISHA;Here you go, Taliesin.
480;MARISHA;What's it say?
481;TALIESIN;I live as long as Whitestone lives.
482;TALIESIN;Oh, I was preparing for, Life needs things to-- Oh, look at it with the little mask!
483;TALIESIN;Oh my god!
484;LIAM;(singing) Happiness is a cursed gun.
485;TALIESIN;It's a really nice-- Oh, you've got it.
486;LIAM;Yeah, man.
487;LIAM;Yeah I do.
488;LIAM;Since last week.
489;LAURA;Oh my gosh!
490;LAURA;It's the only way to really grow!
491;MARISHA;I would to rage!
492;MARISHA;for Grog, of course.
493;MARISHA;Pike is, I am a monstah!
494;MARISHA;Oh my gosh!
495;LAURA;Is Travis watching?
496;LAURA;Baby, look!
497;LIAM;Oh, are we a football game?
498;LAURA;Maybe.
499;LAURA;He might have it on on his car ride.
500;LAURA;Don't watch this while you're driving, Travis!
501;MARISHA;Thank you so much, Brandy!
502;MARISHA;This is amazing!
503;LIAM;Can I see other people's?
504;LIAM;Can I see your stack?
505;MARISHA;Oh, And I walk away.
506;LIAM;Yeah, man.
507;LIAM;Thanks for the pity chuckle!
508;LIAM;Denise, also capable of rolling a 43 on stealth.
509;LIAM;Every week.
510;LAURA;All right, bitches.
511;LAURA;Do you want to open the coconut and lychee, the salted caramel and vanilla-- that's my top choice-- or the Black Forest?
512;TALIESIN;I think salted caramel.
513;LAURA;I think Black Forest sounds really fucking good too.
514;LAURA;Dark chocolate and cherry, or salted caramel?
515;MATT;Ooh, that's a rough choice.
516;MATT;You pick.
517;MATT;It's your choice, Laura.
518;MATT;You have to decide.
519;LAURA;Let's open both the Black Forest and the salted caramel.
520;MATT;There we go.
521;LIAM;Is that your final answer?
522;LAURA;Here, you open this one.
523;MARISHA;Dani!
524;MARISHA;Dani!
525;LIAM;This one looks exciting.
526;LIAM;I'm going to search.
527;LAURA;I feel like, if Ashley was watching this on her vacation, she'd want to come home from her vacation just to eat this salted caramel.
528;MATT;Oh, it's nice and warm.
529;MATT;Slippery.
530;LIAM;What's in here is cool, but I want to see if there's a name anywhere.
531;LIAM;No?
532;MATT;I'm going to be an adult now and do a Tim Tam Slam, out of red wine.
533;MARISHA;I did do a Tim Tam slam once, when I was in Australia.
534;MARISHA;It was a very good thing.
535;TALIESIN;Is that a thing there?
536;MARISHA;It's something I did.
537;LAURA;How is it?
538;MATT;Pretty good, actually.
539;LIAM;That is the only way to sneak methamphetamines.
540;LIAM;So guys, we got some custom-made Pop!
541;LIAM;toys, and there's notes inside, so I'm just going to hand them out.
542;LIAM;You play Percy.
543;LIAM;You play Kiki.
544;MATT;Okay, the Black Forest Tim Tam slam with red wine, legitimately really good.
545;LIAM;Pass this on down to my boyfriend Shaun Gilmore, and then we'll hold Grog and Scanlan and Pike here.
546;LIAM;I'm taking the Vax out.
547;LIAM;Taking Vax out is a euphemism.
548;TALIESIN;All right, this is happening.
549;LAURA;I'm going to read my letter before I open the present.
550;MATT;I'm going to do the same.
551;LAURA;This is from Carly Scott!
552;LIAM;Who's it from?
553;TALIESIN, MARISHA;Carly Scott!
554;LIAM;Oh, @rudenesses is the Critter who gave me the Raishan Shot First T-shirt that I wore recently!
555;LIAM;So thank you again.
556;LAURA;By the way, she says that Vex is her favorite.
557;LAURA;I just want to put that out there.
558;LIAM;Oh, she meant Vax.
559;TALIESIN;I've got to say, the amount of unbelievable handwriting that comes my way because of this is always spectacular.
560;LIAM;How many people are watching us reading?
561;MATT;By the way, congrats on DMing Pathfinder.
562;MATT;That's awesome, by the way.
563;MARISHA;I love it.
564;MARISHA;Yep, Florida.
565;MARISHA;I know.
566;MARISHA;That's just a great one-liner in general.
567;LAURA;Oh, I can't wait to look!
568;LAURA;And with glitter tape, too!
569;MARISHA;Aw, thank you so much, Carly!
570;LAURA;Oh!
571;LAURA;And she's winking!
572;LAURA;That's adorable!
573;MATT;Aw, look at little Gilmore!
574;MATT;Oh my god!
575;MATT;He's amazing!
576;MATT;Look at that man's majesty!
577;MATT;I love his little cuffs!
578;MARISHA;She's got coppery, shiny hair!
579;LAURA;Where will this show?
580;LAURA;I'm going to put this right behind-- can you see her behind Liam?
581;LIAM;Oh!
582;LAURA;That is so cute!
583;LAURA;Look at the earring!
584;LAURA;Did I get an earring too?
585;LAURA;Oh my god, we all have earrings!
586;MATT;Oh my god, she looks awesome!
587;MATT;You do, you have little sparkle earrings!
588;MATT;Oh my god, Percy, yours looks so good!
589;LIAM;Carly, thank you so much.
590;MARISHA;I love our earrings.
591;TALIESIN;The hair is really killing me.
592;LIAM;Ugh, I love you, but ugh, you pissed me off, but aw, I love you!
593;LIAM;Oh no, his ear didn't make it.
594;LIAM;I need some Krazy Glue for his ear!
595;LIAM;We got it.
596;MARISHA;Okay, this is from Shantelle and she crocheted a scarf.
597;MARISHA;She said it reminded her of Keyleth's spellcasting.
598;MARISHA;Wow, that's awesome!
599;MARISHA;Wow, that's crazy!
600;MARISHA;How are you guys so talented?
601;MARISHA;How is everyone so good?
602;MARISHA;Oh, look how pretty.
603;MARISHA;Hey buddy, first Tim Tam?
604;LIAM;Ah, screw you.
605;LIAM;Oh, it's melting in my hand.
606;MATT;Yeah, they're a little warm.
607;LAURA;I feel like we need music or something.
608;DENISE;We have the fireplace.
609;LAURA;Oh, it is?
610;LAURA;Oh, so other people can hear that?
611;MARISHA;Thank you, Shantelle!
612;LIAM;I haven't had a sugar snack in weeks.
613;MATT;All right, do we just pick one?
614;LAURA;I don't know, maybe?
615;LAURA;This looks like something.
616;MATT;Sure, I'll take this one, whatever this one is.
617;LAURA;Wait.
618;LAURA;I can't tell.
619;MATT;It's from Mark Ball.
620;LAURA;This is for Vax and Percy.
621;LAURA;This is for Marisha.
622;MATT;Hi Matt.
623;MATT;Lately, I've been having nightmares.
624;MATT;In my dreams, you are playing the new Mansions of Madness expansion, but with unpainted figures, or even worse, sometimes professionally painted miniatures.
625;MATT;These minis don't match up to the amateurish paint job that I did on the core set.
626;MATT;I don't want to live in a world where you have to play Mansion of Madness with mis-- Oh!
627;MATT;You guys have the actual, the original set with painted minis, which I still use?
628;MATT;Oh my god!
629;MATT;And donated $50 to the Nature Conservancy for Marisha Ray, which is fantastic, from Mark Ball.
630;MATT;That's incredible!
631;MATT;Mark, it's amazing!
632;MATT;And the new Beyond the Threshold Mansions of Madness expansion.
633;MATT;Wow.
634;MATT;Oh, the minis!
635;MATT;Oh!
636;MATT;I'm so happy!
637;MATT;Oh, wow!
638;MATT;You make me a happy man, Mark!
639;MARISHA;That's awesome.
640;MARISHA;I really want to play now.
641;MATT;We haven't messed with the expansion.
642;MATT;This is new to the second edition.
643;MARISHA;Oh, the newest one?
644;MARISHA;Ooh.
645;MATT;This is all stuff we haven't played yet.
646;MARISHA;This is from Lisa.
647;MARISHA;She said one of her customers brought in to sell on consignment, and she said they're pretty much the coolest earth elemental mini she thinks she's ever seen.
648;MARISHA;And she thought we could put them to good use.
649;MARISHA;So let's see here.
650;MARISHA;What you got, Lisa?
651;MARISHA;Oh, those are sick!
652;MARISHA;Look at that!
653;MARISHA;There's one.
654;MARISHA;You have the other minis.
655;MARISHA;(yelling)
656;MATT;Yeah, that's now your mini.
657;MATT;I love the green gems together!
658;LAURA;I just took this from her hand.
659;LAURA;I'm sorry.
660;MARISHA;No, it's good.
661;MARISHA;Here, I'm trying to see a little bit of a backdrop now.
662;LAURA;It's really hard to do that.
663;LAURA;Brian does it every week with the Wyrmwood and it's hard.
664;MATT;That's so cool!
665;LIAM;Lauren G. Meyers sent Taliesin and I skull casts.
666;LIAM;Wow.
667;LIAM;Thank you so much.
668;MARISHA;Are you going to make a--?
669;TALIESIN;I don't know.
670;TALIESIN;I'm definitely going to do something exciting with it.
671;TALIESIN;Something exciting's going to happen with it.
672;LIAM;Yeah, I might be able to do something with this soon.
673;TALIESIN;I tapped my microphone like a terrible person.
674;TALIESIN;Thank you so much.
675;TALIESIN;This will be added into something fun.
676;MARISHA;Man, I recognize these!
677;MARISHA;It looks like there's another red!
678;TALIESIN, LAURA;Oh my god!
679;LIAM;Screw those bastards!
680;MARISHA;Oh, what are these?
681;LAURA;Unicorns!
682;LAURA;Who are they for?
683;MARISHA;Let's see, because we already got the first round.
684;LAURA;I took the white one last time.
